timestamp,datetime,latitude,longitude,gps_accuracy_m,gps_speed_ms,gps_bearing_deg,gps_altitude_m,network_type,override_network_type,generation,is_5g,is_5g_actual,is_5g_display,nr_cell_seen,nr_serving_cell_seen,serving_cell_id,serving_pci,serving_freq_arfcn,serving_band,serving_tac,mcc,mnc,rsrp_dbm,rsrq_db,rssi_dbm,sinr_snr_db,signal_level,timing_advance_lte,csi_rsrp_dbm,csi_rsrq_db,csi_sinr_db,rx_speed_Bps,tx_speed_Bps,rx_bitrate_Mbps,tx_bitrate_Mbps,neighbor_count,nr_neighbor_count,lte_neighbor_count,imu_speed_ms,handover_detected,ping_pong_detected,neighbors_json
1780395944604,2026-06-02 19:25:44,37.54578228,127.06781338,3.7900925,0.76,20.2,39.02935791015625,LTE,NONE,4G,false,false,false,false,false,52543756,273,100,1,8282,450,06,-78,-10,-51,18,4,,,,,0,0,0.0000,0.0000,6,0,6,0.76,false,false,"[{""type"":""LTE"",""pci"":273,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-13,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":421,""earfcn"":2600,""tac"":null,""rsrp"":-83,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":418,""earfcn"":2600,""tac"":null,""rsrp"":-82,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":273,""earfcn"":3050,""tac"":null,""rsrp"":-100,""rsrq"":-7,""rssi"":-83,""snr"":null,""ta"":null,""level"":2,""bands"":""7""},{""type"":""LTE"",""pci"":418,""earfcn"":3050,""tac"":null,""rsrp"":-106,""rsrq"":-14,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""},{""type"":""LTE"",""pci"":272,""earfcn"":3050,""tac"":null,""rsrp"":-113,""rsrq"":-20,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""}]"
1780395944606,2026-06-02 19:25:44,37.54578228,127.06781338,3.7900925,0.76,20.2,39.02935791015625,LTE,NR_NSA,5G,true,false,true,false,false,52543756,273,100,1,8282,450,06,-78,-10,-51,18,4,,,,,0,0,0.0000,0.0000,6,0,6,0.76,false,false,"[{""type"":""LTE"",""pci"":273,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-13,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":421,""earfcn"":2600,""tac"":null,""rsrp"":-83,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":418,""earfcn"":2600,""tac"":null,""rsrp"":-82,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":273,""earfcn"":3050,""tac"":null,""rsrp"":-100,""rsrq"":-7,""rssi"":-83,""snr"":null,""ta"":null,""level"":2,""bands"":""7""},{""type"":""LTE"",""pci"":418,""earfcn"":3050,""tac"":null,""rsrp"":-106,""rsrq"":-14,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""},{""type"":""LTE"",""pci"":272,""earfcn"":3050,""tac"":null,""rsrp"":-113,""rsrq"":-20,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""}]"
1780395949608,2026-06-02 19:25:49,37.54578228,127.06781338,3.7900925,0.76,20.2,39.02935791015625,LTE,NR_NSA,5G,true,false,true,false,false,52543756,273,100,1,8282,450,06,-78,-10,-51,18,4,,,,,769722,20630,6.1578,0.1650,6,0,6,0.76,false,false,"[{""type"":""LTE"",""pci"":273,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-13,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":421,""earfcn"":2600,""tac"":null,""rsrp"":-83,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":418,""earfcn"":2600,""tac"":null,""rsrp"":-82,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":273,""earfcn"":3050,""tac"":null,""rsrp"":-100,""rsrq"":-7,""rssi"":-83,""snr"":null,""ta"":null,""level"":2,""bands"":""7""},{""type"":""LTE"",""pci"":418,""earfcn"":3050,""tac"":null,""rsrp"":-106,""rsrq"":-14,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""},{""type"":""LTE"",""pci"":272,""earfcn"":3050,""tac"":null,""rsrp"":-113,""rsrq"":-20,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""}]"
1780395954614,2026-06-02 19:25:54,37.54578228,127.06781338,3.7900925,0.76,20.2,39.02935791015625,LTE,NR_NSA,5G,true,false,true,false,false,52543756,273,100,1,8282,450,06,-78,-10,-51,18,4,,,,,166724,7310,1.3338,0.0585,6,0,6,0.76,false,false,"[{""type"":""LTE"",""pci"":273,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-13,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":421,""earfcn"":2600,""tac"":null,""rsrp"":-83,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":418,""earfcn"":2600,""tac"":null,""rsrp"":-82,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":273,""earfcn"":3050,""tac"":null,""rsrp"":-100,""rsrq"":-7,""rssi"":-83,""snr"":null,""ta"":null,""level"":2,""bands"":""7""},{""type"":""LTE"",""pci"":418,""earfcn"":3050,""tac"":null,""rsrp"":-106,""rsrq"":-14,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""},{""type"":""LTE"",""pci"":272,""earfcn"":3050,""tac"":null,""rsrp"":-113,""rsrq"":-20,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""}]"
1780395959627,2026-06-02 19:25:59,37.54578228,127.06781338,3.7900925,0.76,20.2,39.02935791015625,LTE,NR_NSA,5G,true,false,true,false,false,52543756,273,100,1,8282,450,06,-78,-10,-51,18,4,,,,,22,165,0.0002,0.0013,6,0,6,0.76,false,false,"[{""type"":""LTE"",""pci"":273,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-13,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":421,""earfcn"":2600,""tac"":null,""rsrp"":-83,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":418,""earfcn"":2600,""tac"":null,""rsrp"":-82,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":273,""earfcn"":3050,""tac"":null,""rsrp"":-100,""rsrq"":-7,""rssi"":-83,""snr"":null,""ta"":null,""level"":2,""bands"":""7""},{""type"":""LTE"",""pci"":418,""earfcn"":3050,""tac"":null,""rsrp"":-106,""rsrq"":-14,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""},{""type"":""LTE"",""pci"":272,""earfcn"":3050,""tac"":null,""rsrp"":-113,""rsrq"":-20,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""}]"
1780395964634,2026-06-02 19:26:04,37.54578228,127.06781338,3.7900925,0.76,20.2,39.02935791015625,LTE,NR_NSA,5G,true,false,true,false,false,52543756,273,100,1,8282,450,06,-78,-10,-51,18,4,,,,,0,431,0.0000,0.0034,6,0,6,0.76,false,false,"[{""type"":""LTE"",""pci"":273,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-13,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":421,""earfcn"":2600,""tac"":null,""rsrp"":-83,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":418,""earfcn"":2600,""tac"":null,""rsrp"":-82,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":273,""earfcn"":3050,""tac"":null,""rsrp"":-100,""rsrq"":-7,""rssi"":-83,""snr"":null,""ta"":null,""level"":2,""bands"":""7""},{""type"":""LTE"",""pci"":418,""earfcn"":3050,""tac"":null,""rsrp"":-106,""rsrq"":-14,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""},{""type"":""LTE"",""pci"":272,""earfcn"":3050,""tac"":null,""rsrp"":-113,""rsrq"":-20,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""}]"
1780395969644,2026-06-02 19:26:09,37.54578228,127.06781338,3.7900925,0.76,20.2,39.02935791015625,LTE,NR_NSA,5G,true,false,true,false,false,52543756,273,100,1,8282,450,06,-78,-10,-51,18,4,,,,,82,1443,0.0007,0.0115,6,0,6,0.76,false,false,"[{""type"":""LTE"",""pci"":273,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-13,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":421,""earfcn"":2600,""tac"":null,""rsrp"":-83,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":418,""earfcn"":2600,""tac"":null,""rsrp"":-82,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":273,""earfcn"":3050,""tac"":null,""rsrp"":-100,""rsrq"":-7,""rssi"":-83,""snr"":null,""ta"":null,""level"":2,""bands"":""7""},{""type"":""LTE"",""pci"":418,""earfcn"":3050,""tac"":null,""rsrp"":-106,""rsrq"":-14,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""},{""type"":""LTE"",""pci"":272,""earfcn"":3050,""tac"":null,""rsrp"":-113,""rsrq"":-20,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""}]"
1780395974655,2026-06-02 19:26:14,37.54578228,127.06781338,3.7900925,0.76,20.2,39.02935791015625,LTE,NR_NSA,5G,true,false,true,false,false,52543756,273,100,1,8282,450,06,-78,-10,-51,18,4,,,,,131357,2110,1.0509,0.0169,6,0,6,0.76,false,false,"[{""type"":""LTE"",""pci"":273,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-13,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":421,""earfcn"":2600,""tac"":null,""rsrp"":-83,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":418,""earfcn"":2600,""tac"":null,""rsrp"":-82,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":273,""earfcn"":3050,""tac"":null,""rsrp"":-100,""rsrq"":-7,""rssi"":-83,""snr"":null,""ta"":null,""level"":2,""bands"":""7""},{""type"":""LTE"",""pci"":418,""earfcn"":3050,""tac"":null,""rsrp"":-106,""rsrq"":-14,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""},{""type"":""LTE"",""pci"":272,""earfcn"":3050,""tac"":null,""rsrp"":-113,""rsrq"":-20,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""}]"
1780395979661,2026-06-02 19:26:19,37.54578228,127.06781338,3.7900925,0.76,20.2,39.02935791015625,LTE,NR_NSA,5G,true,false,true,false,false,52543756,273,100,1,8282,450,06,-78,-10,-51,18,4,,,,,0,902,0.0000,0.0072,6,0,6,0.76,false,false,"[{""type"":""LTE"",""pci"":273,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-13,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":421,""earfcn"":2600,""tac"":null,""rsrp"":-83,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":418,""earfcn"":2600,""tac"":null,""rsrp"":-82,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":273,""earfcn"":3050,""tac"":null,""rsrp"":-100,""rsrq"":-7,""rssi"":-83,""snr"":null,""ta"":null,""level"":2,""bands"":""7""},{""type"":""LTE"",""pci"":418,""earfcn"":3050,""tac"":null,""rsrp"":-106,""rsrq"":-14,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""},{""type"":""LTE"",""pci"":272,""earfcn"":3050,""tac"":null,""rsrp"":-113,""rsrq"":-20,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""}]"
1780395984668,2026-06-02 19:26:24,37.54578228,127.06781338,3.7900925,0.76,20.2,39.02935791015625,LTE,NR_NSA,5G,true,false,true,false,false,52543756,273,100,1,8282,450,06,-78,-10,-51,18,4,,,,,0,902,0.0000,0.0072,6,0,6,0.76,false,false,"[{""type"":""LTE"",""pci"":273,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-13,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":421,""earfcn"":2600,""tac"":null,""rsrp"":-83,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":418,""earfcn"":2600,""tac"":null,""rsrp"":-82,""rsrq"":-17,""rssi"":-57,""snr"":null,""ta"":null,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":273,""earfcn"":3050,""tac"":null,""rsrp"":-100,""rsrq"":-7,""rssi"":-83,""snr"":null,""ta"":null,""level"":2,""bands"":""7""},{""type"":""LTE"",""pci"":418,""earfcn"":3050,""tac"":null,""rsrp"":-106,""rsrq"":-14,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""},{""type"":""LTE"",""pci"":272,""earfcn"":3050,""tac"":null,""rsrp"":-113,""rsrq"":-20,""rssi"":-83,""snr"":null,""ta"":null,""level"":1,""bands"":""7""}]"
