timestamp,datetime,latitude,longitude,gps_accuracy_m,gps_speed_ms,gps_bearing_deg,gps_altitude_m,network_type,override_network_type,generation,is_5g,is_5g_actual,is_5g_display,nr_cell_seen,nr_serving_cell_seen,serving_cell_id,serving_pci,serving_freq_arfcn,serving_band,serving_tac,mcc,mnc,rsrp_dbm,rsrq_db,rssi_dbm,sinr_snr_db,signal_level,timing_advance_lte,csi_rsrp_dbm,csi_rsrq_db,csi_sinr_db,rx_speed_Bps,tx_speed_Bps,rx_bitrate_Mbps,tx_bitrate_Mbps,neighbor_count,nr_neighbor_count,lte_neighbor_count,neighbors_json
1778557003135,2026-05-12 12:36:43,37.54751869,127.0701481,3.7900925,1.44,93.1,32.56390380859375,LTE,LTE_CA,4G,false,false,false,false,false,52543745,272,3050,7,8282,450,06,-81,-6,-55,,4,0,,,,0,0,0.0000,0.0000,6,0,6,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":3050,""tac"":2147483647,""rsrp"":-96,""rsrq"":-17,""rssi"":-69,""snr"":2147483647,""ta"":0,""level"":2,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":2600,""tac"":2147483647,""rsrp"":-84,""rsrq"":-19,""rssi"":-51,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":2600,""tac"":2147483647,""rsrp"":-69,""rsrq"":-8,""rssi"":-51,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":2600,""tac"":2147483647,""rsrp"":-85,""rsrq"":-20,""rssi"":-53,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-82,""rsrq"":-17,""rssi"":-53,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":100,""tac"":2147483647,""rsrp"":-70,""rsrq"":-8,""rssi"":-53,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""1""}]"
1778557008145,2026-05-12 12:36:48,37.54750151,127.07025805,3.7900925,1.42,98.3,32.9072265625,LTE,NR_NSA,5G,true,false,true,false,false,52543745,272,3050,7,8282,450,06,-81,-6,-55,,4,0,,,,0,0,0.0000,0.0000,6,0,6,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":3050,""tac"":2147483647,""rsrp"":-96,""rsrq"":-17,""rssi"":-69,""snr"":2147483647,""ta"":0,""level"":2,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":2600,""tac"":2147483647,""rsrp"":-84,""rsrq"":-19,""rssi"":-51,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":2600,""tac"":2147483647,""rsrp"":-69,""rsrq"":-8,""rssi"":-51,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":2600,""tac"":2147483647,""rsrp"":-85,""rsrq"":-20,""rssi"":-53,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-82,""rsrq"":-17,""rssi"":-53,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":100,""tac"":2147483647,""rsrp"":-70,""rsrq"":-8,""rssi"":-53,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""1""}]"
1778557013152,2026-05-12 12:36:53,37.54749432,127.07032769,3.7900925,1.4,102.9,33.91845703125,LTE,NR_NSA,5G,true,false,true,false,false,52543745,272,3050,7,8282,450,06,-81,-6,-55,,4,0,,,,0,0,0.0000,0.0000,6,0,6,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":3050,""tac"":2147483647,""rsrp"":-96,""rsrq"":-17,""rssi"":-69,""snr"":2147483647,""ta"":0,""level"":2,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":2600,""tac"":2147483647,""rsrp"":-84,""rsrq"":-19,""rssi"":-51,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":2600,""tac"":2147483647,""rsrp"":-69,""rsrq"":-8,""rssi"":-51,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":2600,""tac"":2147483647,""rsrp"":-85,""rsrq"":-20,""rssi"":-53,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-82,""rsrq"":-17,""rssi"":-53,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":100,""tac"":2147483647,""rsrp"":-70,""rsrq"":-8,""rssi"":-53,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""1""}]"
1778557018162,2026-05-12 12:36:58,37.54747889,127.07042706,3.7900925,1.25,80.6,33.91326904296875,LTE,NR_NSA,5G,true,false,true,false,false,52543745,272,3050,7,8282,450,06,-81,-6,-55,,4,0,,,,0,0,0.0000,0.0000,6,0,6,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":3050,""tac"":2147483647,""rsrp"":-96,""rsrq"":-17,""rssi"":-69,""snr"":2147483647,""ta"":0,""level"":2,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":2600,""tac"":2147483647,""rsrp"":-84,""rsrq"":-19,""rssi"":-51,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":2600,""tac"":2147483647,""rsrp"":-69,""rsrq"":-8,""rssi"":-51,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":2600,""tac"":2147483647,""rsrp"":-85,""rsrq"":-20,""rssi"":-53,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-82,""rsrq"":-17,""rssi"":-53,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":100,""tac"":2147483647,""rsrp"":-70,""rsrq"":-8,""rssi"":-53,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""1""}]"
1778557023171,2026-05-12 12:37:03,37.54747403,127.07048987,3.7900925,1.31,77.1,35.33819580078125,LTE,NR_NSA,5G,true,false,true,false,false,52549131,172,100,1,8282,450,06,-64,-7,-51,,4,,,,,134,79,0.0011,0.0006,7,0,7,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-83,""rsrq"":-14,""rssi"":-55,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":2600,""tac"":2147483647,""rsrp"":-73,""rsrq"":-19,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":2600,""tac"":2147483647,""rsrp"":-76,""rsrq"":-19,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":3050,""tac"":2147483647,""rsrp"":-88,""rsrq"":-12,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":3050,""tac"":2147483647,""rsrp"":-91,""rsrq"":-15,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":7,""earfcn"":3050,""tac"":2147483647,""rsrp"":-95,""rsrq"":-20,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":285,""earfcn"":3050,""tac"":2147483647,""rsrp"":-92,""rsrq"":-17,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""}]"
1778557028179,2026-05-12 12:37:08,37.54747494,127.07058348,3.7900925,1.39,86.8,35.1170654296875,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-64,-7,-51,,4,,,,,39,28,0.0003,0.0002,7,0,7,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-83,""rsrq"":-14,""rssi"":-55,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":2600,""tac"":2147483647,""rsrp"":-73,""rsrq"":-19,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":2600,""tac"":2147483647,""rsrp"":-76,""rsrq"":-19,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":3050,""tac"":2147483647,""rsrp"":-88,""rsrq"":-12,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":3050,""tac"":2147483647,""rsrp"":-91,""rsrq"":-15,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":7,""earfcn"":3050,""tac"":2147483647,""rsrp"":-95,""rsrq"":-20,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":285,""earfcn"":3050,""tac"":2147483647,""rsrp"":-92,""rsrq"":-17,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""}]"
1778557033190,2026-05-12 12:37:13,37.54746836,127.07064533,3.7900925,1.51,118.9,36.54925537109375,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-64,-7,-51,,4,,,,,0,0,0.0000,0.0000,7,0,7,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-83,""rsrq"":-14,""rssi"":-55,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":2600,""tac"":2147483647,""rsrp"":-73,""rsrq"":-19,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":2600,""tac"":2147483647,""rsrp"":-76,""rsrq"":-19,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":3050,""tac"":2147483647,""rsrp"":-88,""rsrq"":-12,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":3050,""tac"":2147483647,""rsrp"":-91,""rsrq"":-15,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":7,""earfcn"":3050,""tac"":2147483647,""rsrp"":-95,""rsrq"":-20,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":285,""earfcn"":3050,""tac"":2147483647,""rsrp"":-92,""rsrq"":-17,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""}]"
1778557038199,2026-05-12 12:37:18,37.5474656,127.0707378,3.7900925,1.39,104.8,38.38507080078125,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-64,-7,-51,,4,,,,,43,28,0.0003,0.0002,7,0,7,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-83,""rsrq"":-14,""rssi"":-55,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":2600,""tac"":2147483647,""rsrp"":-73,""rsrq"":-19,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":2600,""tac"":2147483647,""rsrp"":-76,""rsrq"":-19,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""5""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":3050,""tac"":2147483647,""rsrp"":-88,""rsrq"":-12,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":3050,""tac"":2147483647,""rsrp"":-91,""rsrq"":-15,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":7,""earfcn"":3050,""tac"":2147483647,""rsrp"":-95,""rsrq"":-20,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":285,""earfcn"":3050,""tac"":2147483647,""rsrp"":-92,""rsrq"":-17,""rssi"":-67,""snr"":2147483647,""ta"":2147483647,""level"":3,""bands"":""7""}]"
1778557043210,2026-05-12 12:37:23,37.54746705,127.07080628,3.7900925,1.53,99.0,38.24261474609375,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-59,-8,-51,,4,1,,,,11907,2007,0.0953,0.0161,2,0,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-76,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-71,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""}]"
1778557048218,2026-05-12 12:37:28,37.54745089,127.07090546,3.7900925,1.45,89.9,38.9517822265625,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-59,-8,-51,,4,1,,,,0,0,0.0000,0.0000,2,0,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-76,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-71,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""}]"
1778557053227,2026-05-12 12:37:33,37.5474481,127.0709695,3.7900925,1.42,108.5,39.68841552734375,LTE,NR_NSA,5G,true,false,true,false,false,52549131,172,100,1,8282,450,06,-59,-8,-51,,4,1,,,,0,305,0.0000,0.0024,2,0,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-76,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-71,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""}]"
1778557058237,2026-05-12 12:37:38,37.54744476,127.07105595,3.7900925,1.34,96.0,40.04833984375,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-59,-8,-51,,4,1,,,,312,34,0.0025,0.0003,2,0,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-76,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-71,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""}]"
1778557063247,2026-05-12 12:37:43,37.54744815,127.07111739,3.7900925,1.32,81.5,38.6629638671875,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-61,-8,-51,,4,1,,,,247,713,0.0020,0.0057,2,0,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-81,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-69,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""}]"
1778557068252,2026-05-12 12:37:48,37.54742958,127.07121083,3.7900925,1.38,94.1,37.6375732421875,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-61,-8,-51,,4,1,,,,0,0,0.0000,0.0000,2,0,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-81,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-69,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""}]"
1778557073264,2026-05-12 12:37:53,37.54741805,127.07127431,3.7900925,1.39,103.6,39.409912109375,LTE,NR_NSA,5G,true,false,true,false,false,52549131,172,100,1,8282,450,06,-61,-8,-51,,4,1,,,,0,296,0.0000,0.0024,2,0,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-81,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-69,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""}]"
1778557078273,2026-05-12 12:37:58,37.54741819,127.0713757,3.7900925,1.47,99.5,38.48382568359375,LTE,NR_NSA,5G,true,false,true,false,false,52549131,172,100,1,8282,450,06,-61,-8,-51,,4,1,,,,0,603,0.0000,0.0048,2,0,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-81,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-69,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":1,""level"":4,""bands"":""1""}]"
1778557083283,2026-05-12 12:38:03,37.54740505,127.0714436,3.7900925,1.5,97.3,37.89080810546875,LTE,NR_NSA,5G,true,false,true,false,false,52549131,172,100,1,8282,450,06,-66,-9,-51,,4,,,,,0,0,0.0000,0.0000,4,0,4,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-71,""rsrq"":-10,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-82,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":3050,""tac"":2147483647,""rsrp"":-77,""rsrq"":-7,""rssi"":-61,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":2600,""tac"":2147483647,""rsrp"":-57,""rsrq"":-8,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""5""}]"
1778557088295,2026-05-12 12:38:08,37.5473889,127.07153616,4.335873,1.42,96.4,36.8897705078125,LTE,NR_NSA,5G,true,false,true,false,false,52549131,172,100,1,8282,450,06,-66,-9,-51,,4,,,,,22433,12620,0.1795,0.1010,4,0,4,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-71,""rsrq"":-10,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-82,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":3050,""tac"":2147483647,""rsrp"":-77,""rsrq"":-7,""rssi"":-61,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":2600,""tac"":2147483647,""rsrp"":-57,""rsrq"":-8,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""5""}]"
1778557093306,2026-05-12 12:38:13,37.5473734,127.07160043,4.1095967,1.45,95.2,35.015869140625,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-66,-9,-51,,4,,,,,226558,5176,1.8125,0.0414,4,0,4,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-71,""rsrq"":-10,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-82,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":3050,""tac"":2147483647,""rsrp"":-77,""rsrq"":-7,""rssi"":-61,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":2600,""tac"":2147483647,""rsrp"":-57,""rsrq"":-8,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""5""}]"
1778557098316,2026-05-12 12:38:18,37.54735294,127.07169972,3.845378,1.44,106.8,35.59375,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-66,-9,-51,,4,,,,,256365,2469,2.0509,0.0198,4,0,4,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-71,""rsrq"":-10,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":272,""earfcn"":100,""tac"":2147483647,""rsrp"":-82,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""1""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":3050,""tac"":2147483647,""rsrp"":-77,""rsrq"":-7,""rssi"":-61,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""7""},{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":172,""earfcn"":2600,""tac"":2147483647,""rsrp"":-57,""rsrq"":-8,""rssi"":-51,""snr"":2147483647,""ta"":2147483647,""level"":4,""bands"":""5""}]"
1778557103325,2026-05-12 12:38:23,37.54734473,127.07176209,3.7900925,1.12,99.1,36.0968017578125,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-54,-6,-51,,4,0,,,,0,0,0.0000,0.0000,1,0,1,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-74,""rsrq"":-17,""rssi"":-51,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""1""}]"
1778557108334,2026-05-12 12:38:28,37.54732131,127.07184806,3.7900925,1.3,102.7,36.45416259765625,LTE,NR_NSA,5G,true,false,true,false,false,52549131,172,100,1,8282,450,06,-54,-6,-51,,4,0,,,,81,93,0.0006,0.0007,1,0,1,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-74,""rsrq"":-17,""rssi"":-51,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""1""}]"
1778557113345,2026-05-12 12:38:33,37.54730265,127.07191075,3.8320122,1.33,96.1,37.026611328125,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-54,-6,-51,,4,0,,,,0,0,0.0000,0.0000,1,0,1,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-74,""rsrq"":-17,""rssi"":-51,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""1""}]"
1778557118354,2026-05-12 12:38:38,37.54727972,127.07200662,4.0612793,1.43,104.5,36.95684814453125,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-54,-6,-51,,4,0,,,,310,316,0.0025,0.0025,1,0,1,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-74,""rsrq"":-17,""rssi"":-51,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""1""}]"
1778557123362,2026-05-12 12:38:43,37.54727944,127.07206474,5.0399604,1.2,93.6,36.5732421875,LTE,LTE_CA,4G,false,false,false,false,false,52549131,172,100,1,8282,450,06,-62,-6,-51,,4,0,,,,0,0,0.0000,0.0000,1,0,1,"[{""type"":""LTE"",""cell_id"":""2147483647"",""pci"":101,""earfcn"":100,""tac"":2147483647,""rsrp"":-85,""rsrq"":-20,""rssi"":-51,""snr"":2147483647,""ta"":0,""level"":4,""bands"":""1""}]"
