timestamp,datetime,latitude,longitude,gps_accuracy_m,network_type,is_5g,serving_cell_id,rsrp_dbm,rsrq_db,rssi_dbm,sinr_db,signal_level,rx_speed_bps,tx_speed_bps,neighbor_count,neighbors_json
1778022449191,2026-05-06 08:07:29,37.55502314,127.08450756,6.676572,LTE,false,50960146,-98,-15,-61,,2,4409,850,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-101,""rsrq"":-16,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-99,""rsrq"":-14,""level"":2}]"
1778022454205,2026-05-06 08:07:34,37.55502314,127.08450756,6.676572,LTE,false,50960146,-98,-15,-61,,2,0,0,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-101,""rsrq"":-16,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-99,""rsrq"":-14,""level"":2}]"
1778022459220,2026-05-06 08:07:39,37.55502314,127.08450756,6.676572,LTE,false,50960146,-98,-15,-61,,2,68,535,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-101,""rsrq"":-16,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-99,""rsrq"":-14,""level"":2}]"
1778022464238,2026-05-06 08:07:44,37.55502314,127.08450756,6.676572,LTE,false,50960146,-98,-15,-61,,2,0,0,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-101,""rsrq"":-16,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-99,""rsrq"":-14,""level"":2}]"
1778022469247,2026-05-06 08:07:49,37.55502314,127.08450756,6.676572,LTE,false,51207173,-97,-13,-61,,2,4567,1112,6,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-94,""rsrq"":-11,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-95,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-85,""rsrq"":-12,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-98,""rsrq"":-20,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-14,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-92,""rsrq"":-19,""level"":3}]"
1778022474265,2026-05-06 08:07:54,37.55502314,127.08450756,6.676572,LTE,false,51207173,-97,-13,-61,,2,0,0,6,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-94,""rsrq"":-11,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-95,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-85,""rsrq"":-12,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-98,""rsrq"":-20,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-14,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-92,""rsrq"":-19,""level"":3}]"
1778022479282,2026-05-06 08:07:59,37.55502314,127.08450756,6.676572,LTE,false,51207173,-97,-13,-61,,2,0,0,6,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-94,""rsrq"":-11,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-95,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-85,""rsrq"":-12,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-98,""rsrq"":-20,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-14,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-92,""rsrq"":-19,""level"":3}]"
1778022484299,2026-05-06 08:08:04,37.55502314,127.08450756,6.676572,LTE,false,51207173,-97,-13,-61,,2,0,0,6,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-94,""rsrq"":-11,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-95,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-85,""rsrq"":-12,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-98,""rsrq"":-20,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-14,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-92,""rsrq"":-19,""level"":3}]"
1778022489317,2026-05-06 08:08:09,37.55502314,127.08450756,6.676572,LTE,false,50960160,-79,-12,-51,,4,147,639,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-95,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-17,""level"":3}]"
1778022494332,2026-05-06 08:08:14,37.55502314,127.08450756,6.676572,LTE,false,50960160,-79,-12,-51,,4,1046,407,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-95,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-17,""level"":3}]"
1778022499352,2026-05-06 08:08:19,37.55502314,127.08450756,6.676572,LTE,false,50960160,-79,-12,-51,,4,0,0,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-95,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-17,""level"":3}]"
1778022504369,2026-05-06 08:08:24,37.55502314,127.08450756,6.676572,LTE,false,50960160,-79,-12,-51,,4,99,126,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-95,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-17,""level"":3}]"
1778022509387,2026-05-06 08:08:29,37.55502314,127.08450756,6.676572,LTE,false,50960160,-79,-12,-51,,4,806,203,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-95,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-17,""level"":3}]"
1778022514403,2026-05-06 08:08:34,37.55502314,127.08450756,6.676572,LTE,false,50960160,-80,-7,-51,,4,101,90,1,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-93,""rsrq"":-16,""level"":3}]"
1778022519420,2026-05-06 08:08:39,37.55502314,127.08450756,6.676572,LTE,false,50960160,-80,-7,-51,,4,108,81,1,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-93,""rsrq"":-16,""level"":3}]"
1778022524437,2026-05-06 08:08:44,37.55502314,127.08450756,6.676572,LTE,false,50960160,-80,-7,-51,,4,0,0,1,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-93,""rsrq"":-16,""level"":3}]"
1778022529456,2026-05-06 08:08:49,37.55502314,127.08450756,6.676572,LTE,false,50960160,-80,-7,-51,,4,0,19,1,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-93,""rsrq"":-16,""level"":3}]"
1778022534473,2026-05-06 08:08:54,37.55502314,127.08450756,6.676572,LTE,false,50960160,-80,-7,-53,,4,0,0,5,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-91,""rsrq"":-16,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-96,""rsrq"":-12,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-100,""rsrq"":-17,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-79,""rsrq"":-14,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-83,""rsrq"":-14,""level"":4}]"
1778022539491,2026-05-06 08:08:59,37.55502314,127.08450756,6.676572,LTE,false,50960160,-80,-7,-53,,4,0,0,5,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-91,""rsrq"":-16,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-96,""rsrq"":-12,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-100,""rsrq"":-17,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-79,""rsrq"":-14,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-83,""rsrq"":-14,""level"":4}]"
1778022544510,2026-05-06 08:09:04,37.55502314,127.08450756,6.676572,LTE,false,50960160,-80,-7,-53,,4,0,0,5,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-91,""rsrq"":-16,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-96,""rsrq"":-12,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-100,""rsrq"":-17,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-79,""rsrq"":-14,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-83,""rsrq"":-14,""level"":4}]"
1778022549523,2026-05-06 08:09:09,37.55502314,127.08450756,6.676572,LTE,false,50960160,-89,-8,-55,8,3,146,430,1,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-90,""rsrq"":-13,""level"":3}]"
1778022554530,2026-05-06 08:09:14,37.55331482,127.08846454,14.112023,LTE,false,50960160,-86,-11,-55,8,3,70167,4450,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-14,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-94,""rsrq"":-18,""level"":3}]"
1778022559543,2026-05-06 08:09:19,37.55317269,127.08877982,5.2755036,LTE,false,50960160,-86,-11,-55,8,3,646,575,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-14,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-94,""rsrq"":-18,""level"":3}]"
1778022564553,2026-05-06 08:09:24,37.55278778,127.08916737,4.1429114,LTE,false,50960147,-84,-13,-53,4,4,589,2912,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-91,""rsrq"":-17,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-93,""rsrq"":-17,""level"":3}]"
1778022569566,2026-05-06 08:09:29,37.55243706,127.08941087,4.0028615,LTE,false,50960147,-84,-13,-53,4,4,26002,5415,2,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-91,""rsrq"":-17,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-93,""rsrq"":-17,""level"":3}]"
1778022574577,2026-05-06 08:09:34,37.55182549,127.08969853,3.7923124,LTE,false,50960147,-87,-10,-55,6,3,77710,6986,3,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-98,""rsrq"":-20,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-86,""rsrq"":-12,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-95,""rsrq"":-16,""level"":3}]"
1778022579589,2026-05-06 08:09:39,37.5514029,127.08990018,3.8919647,LTE,false,50955777,-82,-13,-51,6,4,235,2088,3,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-89,""rsrq"":-17,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-89,""rsrq"":-19,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-91,""rsrq"":-11,""level"":3}]"
1778022584604,2026-05-06 08:09:44,37.55076079,127.0902492,4.366174,LTE,false,50955777,-82,-13,-51,6,4,29885,4800,3,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-89,""rsrq"":-17,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-89,""rsrq"":-19,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-91,""rsrq"":-11,""level"":3}]"
1778022589613,2026-05-06 08:09:49,37.55014454,127.09078436,4.8397417,LTE,false,50955778,-75,-12,-51,2,4,42350,3621,11,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-81,""rsrq"":-17,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-85,""rsrq"":-19,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-83,""rsrq"":-18,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-85,""rsrq"":-20,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-79,""rsrq"":-16,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-81,""rsrq"":-19,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-76,""rsrq"":-13,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-77,""rsrq"":-15,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-81,""rsrq"":-13,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-78,""rsrq"":-8,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-86,""rsrq"":-19,""level"":3}]"
1778022594620,2026-05-06 08:09:54,37.54977788,127.09121657,3.7900925,LTE,false,50955778,-64,-9,-51,1,4,5170,999,11,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-83,""rsrq"":-20,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-73,""rsrq"":-17,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-81,""rsrq"":-20,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-83,""rsrq"":-20,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-76,""rsrq"":-19,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-87,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-69,""rsrq"":-12,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-77,""rsrq"":-20,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-75,""rsrq"":-19,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-72,""rsrq"":-11,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-84,""rsrq"":-19,""level"":4}]"
1778022599629,2026-05-06 08:09:59,37.54935464,127.09204436,5.6646795,LTE,false,50955787,-77,-11,-51,5,4,42275,4516,9,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-82,""rsrq"":-14,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-84,""rsrq"":-18,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-86,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-86,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-80,""rsrq"":-8,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-89,""rsrq"":-16,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-97,""rsrq"":-20,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-72,""rsrq"":-14,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-71,""rsrq"":-14,""level"":4}]"
1778022604633,2026-05-06 08:10:04,37.54910642,127.092595,4.586274,LTE,false,50955787,-77,-11,-51,5,4,123118,6322,9,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-82,""rsrq"":-14,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-84,""rsrq"":-18,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-86,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-86,""rsrq"":-20,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-80,""rsrq"":-8,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-89,""rsrq"":-16,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-97,""rsrq"":-20,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-72,""rsrq"":-14,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-71,""rsrq"":-14,""level"":4}]"
1778022609647,2026-05-06 08:10:09,37.54876864,127.09347578,4.048837,LTE,false,50959372,-80,-12,-51,11,4,67,535,9,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-82,""rsrq"":-15,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-80,""rsrq"":-15,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-84,""rsrq"":-17,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-86,""rsrq"":-19,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-87,""rsrq"":-10,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-95,""rsrq"":-16,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-78,""rsrq"":-16,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-81,""rsrq"":-17,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-83,""rsrq"":-16,""level"":4}]"
1778022614656,2026-05-06 08:10:14,37.54866332,127.09378568,3.7900925,LTE,false,50959372,-73,-8,-51,10,4,1677,3372,10,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-18,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-81,""rsrq"":-20,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-82,""rsrq"":-16,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-93,""rsrq"":-12,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-101,""rsrq"":-17,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-103,""rsrq"":-20,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-73,""rsrq"":-7,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-81,""rsrq"":-15,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-84,""rsrq"":-15,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-82,""rsrq"":-15,""level"":4}]"
1778022619669,2026-05-06 08:10:19,37.54866332,127.09378568,3.7900925,LTE,false,50959372,-73,-8,-51,10,4,1167,882,10,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-18,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-81,""rsrq"":-20,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-82,""rsrq"":-16,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-93,""rsrq"":-12,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-101,""rsrq"":-17,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-103,""rsrq"":-20,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-73,""rsrq"":-7,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-81,""rsrq"":-15,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-84,""rsrq"":-15,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-82,""rsrq"":-15,""level"":4}]"
1778022624685,2026-05-06 08:10:24,37.54866332,127.09378568,3.7900925,LTE,false,50959372,-73,-8,-51,10,4,0,0,10,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-18,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-81,""rsrq"":-20,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-82,""rsrq"":-16,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-93,""rsrq"":-12,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-101,""rsrq"":-17,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-103,""rsrq"":-20,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-73,""rsrq"":-7,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-81,""rsrq"":-15,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-84,""rsrq"":-15,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-82,""rsrq"":-15,""level"":4}]"
1778022629704,2026-05-06 08:10:29,37.54866332,127.09378568,3.7900925,LTE,false,50959372,-73,-8,-51,10,4,82,790,10,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-88,""rsrq"":-18,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-81,""rsrq"":-20,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-82,""rsrq"":-16,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-93,""rsrq"":-12,""level"":3},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-101,""rsrq"":-17,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-103,""rsrq"":-20,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-73,""rsrq"":-7,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-81,""rsrq"":-15,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-84,""rsrq"":-15,""level"":4},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-82,""rsrq"":-15,""level"":4}]"
1778022634719,2026-05-06 08:10:34,37.54866332,127.09378568,3.7900925,LTE,false,50959372,-111,-9,-79,,1,111,110,7,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-116,""rsrq"":-15,""level"":0},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-117,""rsrq"":-15,""level"":0},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-118,""rsrq"":-18,""level"":0},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-99,""rsrq"":-13,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-108,""rsrq"":-19,""level"":1},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-107,""rsrq"":-14,""level"":1},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-107,""rsrq"":-19,""level"":1}]"
1778022639733,2026-05-06 08:10:39,37.54866332,127.09378568,3.7900925,LTE,false,50959372,-111,-9,-79,,1,0,0,7,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-116,""rsrq"":-15,""level"":0},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-117,""rsrq"":-15,""level"":0},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-118,""rsrq"":-18,""level"":0},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-99,""rsrq"":-13,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-108,""rsrq"":-19,""level"":1},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-107,""rsrq"":-14,""level"":1},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-107,""rsrq"":-19,""level"":1}]"
1778022644750,2026-05-06 08:10:44,37.54866332,127.09378568,3.7900925,LTE,false,50959372,-111,-9,-79,,1,0,0,7,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-116,""rsrq"":-15,""level"":0},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-117,""rsrq"":-15,""level"":0},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-118,""rsrq"":-18,""level"":0},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-99,""rsrq"":-13,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-108,""rsrq"":-19,""level"":1},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-107,""rsrq"":-14,""level"":1},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-107,""rsrq"":-19,""level"":1}]"
1778022649767,2026-05-06 08:10:49,37.54866332,127.09378568,3.7900925,LTE,false,50959372,-111,-9,-79,,1,0,0,7,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-116,""rsrq"":-15,""level"":0},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-117,""rsrq"":-15,""level"":0},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-118,""rsrq"":-18,""level"":0},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-99,""rsrq"":-13,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-108,""rsrq"":-19,""level"":1},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-107,""rsrq"":-14,""level"":1},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-107,""rsrq"":-19,""level"":1}]"
1778022654782,2026-05-06 08:10:54,37.54866332,127.09378568,3.7900925,LTE,false,50958114,-102,-17,-63,,2,0,0,9,"[{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-100,""rsrq"":-17,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-101,""rsrq"":-18,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-102,""rsrq"":-19,""level"":2},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-110,""rsrq"":-13,""level"":1},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-110,""rsrq"":-14,""level"":1},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-106,""rsrq"":-12,""level"":1},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-111,""rsrq"":-18,""level"":1},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-123,""rsrq"":-17,""level"":0},{""type"":""LTE"",""cell_id"":""2147483647"",""rsrp"":-119,""rsrq"":-12,""level"":0}]"
