timestamp,datetime,activity,latitude,longitude,gps_accuracy_m,gps_speed_ms,gps_bearing_deg,gps_altitude_m,location_source,location_age_s,network_type,override_network_type,generation,is_5g,is_5g_actual,is_5g_display,nr_cell_seen,nr_serving_cell_seen,serving_cell_id,serving_pci,serving_freq_arfcn,serving_band,serving_tac,mcc,mnc,rsrp_dbm,rsrq_db,rssi_dbm,sinr_snr_db,signal_level,timing_advance_lte,csi_rsrp_dbm,csi_rsrq_db,csi_sinr_db,rx_speed_Bps,tx_speed_Bps,rx_bitrate_Mbps,tx_bitrate_Mbps,mobile_rx_speed_Bps,mobile_tx_speed_Bps,mobile_rx_bitrate_Mbps,mobile_tx_bitrate_Mbps,wifi_active,neighbor_count,nr_neighbor_count,lte_neighbor_count,best_nbr_rsrp_dbm,best_nbr_pci,best_nbr_arfcn,imu_speed_ms,handover_detected,ping_pong_detected,collect_trigger,cell_duration_s,ho_count_30s,rsrp_delta,sinr_delta,cell_info_age_ms,prev_serving_cell_id,prev_rsrp_dbm,prev_rsrq_db,neighbors_json,pressure_hpa,rtt_ms,probe_dl_mbps,wifi_ap_count,wifi_scan_age_s,anchor_station,anchor_lat,anchor_lon,wifi_scan_json,prev_neighbors_json,lat_mm,lon_mm,mm_method,mm_prev_station,mm_next_station,mm_vs_gps_m
1789458726065,2026-09-15 16:52:06,unknown,37.54039324,127.06978635,3.9393897,0.0,,35.09075927734375,stale_gps,265,LTE,NONE,4G,False,False,False,False,False,52550178,73,100,1,8282,450,6,-70,-13,-51,12.0,4,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,False,8,0,8,-67.0,73.0,2600.0,0.0,False,False,handover,0,0,,,1523,,,,"[{""type"":""LTE"",""pci"":73,""earfcn"":2600,""tac"":null,""rsrp"":-67,""rsrq"":-14,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":1,""earfcn"":100,""tac"":null,""rsrp"":-77,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""pci"":236,""earfcn"":100,""tac"":null,""rsrp"":-77,""rsrq"":-17,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""pci"":236,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-17,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":73,""earfcn"":3050,""tac"":null,""rsrp"":-78,""rsrq"":-14,""rssi"":-55,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":1,""earfcn"":2600,""tac"":null,""rsrp"":-79,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":236,""earfcn"":3050,""tac"":null,""rsrp"":-82,""rsrq"":-18,""rssi"":-55,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":1,""earfcn"":3050,""tac"":null,""rsrp"":-84,""rsrq"":-19,""rssi"":-53,""snr"":null,""ta"":0,""level"":4,""bands"":""7""}]",,,,75,3,,,,"[{""b"":""40:27:0b:02:ab:dc"",""s"":""U+zone"",""r"":-45,""f"":5805},{""b"":""30:78:c2:00:08:81"",""s"":""KT WiFi"",""r"":-49,""f"":2412},{""b"":""32:06:ac:80:2a:5f"",""s"":""Public WiFi Secure"",""r"":-49,""f"":5560},{""b"":""36:78:c2:00:08:81"",""s"":""KT WiFi "",""r"":-50,""f"":2412},{""b"":""36:78:c2:00:08:80"",""s"":""KT WiFi "",""r"":-54,""f"":5640},{""b"":""30:78:c2:00:08:80"",""s"":""KT WiFi"",""r"":-54,""f"":5640},{""b"":""22:17:b2:0b:47:c6"",""s"":""T wifi zone_secure"",""r"":-54,""f"":5200},{""b"":""22:17:b2:0b:47:c4"",""s"":""T wifi zone"",""r"":-54,""f"":5200},{""b"":""02:06:ac:80:2a:6f"",""s"":""U+zone"",""r"":-62,""f"":5520},{""b"":""32:06:ac:80:2a:6f"",""s"":""Public WiFi Secure"",""r"":-62,""f"":5520},{""b"":""12:06:ac:80:2a:6f"",""s"":""FREE_U+zone"",""r"":-63,""f"":5520},{""b"":""22:06:ac:80:2a:6f"",""s"":""Public WiFi Free"",""r"":-65,""f"":5520},{""b"":""12:06:ac:80:01:93"",""s"":""FREE_U+zone"",""r"":-65,""f"":5500},{""b"":""22:06:ac:80:01:93"",""s"":""Public WiFi Free"",""r"":-66,""f"":5500},{""b"":""00:09:b4:74:3b:64"",""s"":""T wifi zone"",""r"":-69,""f"":5580}]",,,,none,,,
1789458726080,2026-09-15 16:52:06,unknown,37.54039324,127.06978635,3.9393897,0.0,,35.09075927734375,stale_gps,265,LTE,NR_NSA,5G,True,False,True,False,False,52550178,73,100,1,8282,450,6,-70,-13,-51,12.0,4,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,False,8,0,8,-67.0,73.0,2600.0,0.0,False,False,periodic,0,0,0.0,0.0,1536,,,,"[{""type"":""LTE"",""pci"":73,""earfcn"":2600,""tac"":null,""rsrp"":-67,""rsrq"":-14,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":1,""earfcn"":100,""tac"":null,""rsrp"":-77,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""pci"":236,""earfcn"":100,""tac"":null,""rsrp"":-77,""rsrq"":-17,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""pci"":236,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-17,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":73,""earfcn"":3050,""tac"":null,""rsrp"":-78,""rsrq"":-14,""rssi"":-55,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":1,""earfcn"":2600,""tac"":null,""rsrp"":-79,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":236,""earfcn"":3050,""tac"":null,""rsrp"":-82,""rsrq"":-18,""rssi"":-55,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":1,""earfcn"":3050,""tac"":null,""rsrp"":-84,""rsrq"":-19,""rssi"":-53,""snr"":null,""ta"":0,""level"":4,""bands"":""7""}]",,,,75,3,,,,"[{""b"":""40:27:0b:02:ab:dc"",""s"":""U+zone"",""r"":-45,""f"":5805},{""b"":""30:78:c2:00:08:81"",""s"":""KT WiFi"",""r"":-49,""f"":2412},{""b"":""32:06:ac:80:2a:5f"",""s"":""Public WiFi Secure"",""r"":-49,""f"":5560},{""b"":""36:78:c2:00:08:81"",""s"":""KT WiFi "",""r"":-50,""f"":2412},{""b"":""36:78:c2:00:08:80"",""s"":""KT WiFi "",""r"":-54,""f"":5640},{""b"":""30:78:c2:00:08:80"",""s"":""KT WiFi"",""r"":-54,""f"":5640},{""b"":""22:17:b2:0b:47:c6"",""s"":""T wifi zone_secure"",""r"":-54,""f"":5200},{""b"":""22:17:b2:0b:47:c4"",""s"":""T wifi zone"",""r"":-54,""f"":5200},{""b"":""02:06:ac:80:2a:6f"",""s"":""U+zone"",""r"":-62,""f"":5520},{""b"":""32:06:ac:80:2a:6f"",""s"":""Public WiFi Secure"",""r"":-62,""f"":5520},{""b"":""12:06:ac:80:2a:6f"",""s"":""FREE_U+zone"",""r"":-63,""f"":5520},{""b"":""22:06:ac:80:2a:6f"",""s"":""Public WiFi Free"",""r"":-65,""f"":5520},{""b"":""12:06:ac:80:01:93"",""s"":""FREE_U+zone"",""r"":-65,""f"":5500},{""b"":""22:06:ac:80:01:93"",""s"":""Public WiFi Free"",""r"":-66,""f"":5500},{""b"":""00:09:b4:74:3b:64"",""s"":""T wifi zone"",""r"":-69,""f"":5580}]",,,,none,,,
1789458731087,2026-09-15 16:52:11,unknown,37.5402449,127.0697957,38.82,1.0185397,126.01613,55.39999771118164,fused,6,LTE,NR_NSA,5G,True,False,True,False,False,52550160,236,100,1,8282,450,6,-63,-13,-51,9.0,4,0,,,,62,99,0.0005,0.0008,22,59,0.0002,0.0005,False,6,0,6,-60.0,236.0,2600.0,1.0185397,True,False,handover,0,1,,,11,52550178.0,-70.0,-13.0,"[{""type"":""LTE"",""pci"":236,""earfcn"":2600,""tac"":null,""rsrp"":-60,""rsrq"":-12,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":236,""earfcn"":3050,""tac"":null,""rsrp"":-62,""rsrq"":-13,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":73,""earfcn"":100,""tac"":null,""rsrp"":-68,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""pci"":73,""earfcn"":3050,""tac"":null,""rsrp"":-69,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":1,""earfcn"":2600,""tac"":null,""rsrp"":-70,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":73,""earfcn"":2600,""tac"":null,""rsrp"":-76,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""}]",1012.3158,58.0,,49,3,,,,"[{""b"":""40:27:0b:02:ab:dc"",""s"":""U+zone"",""r"":-46,""f"":5805},{""b"":""30:78:c2:00:08:81"",""s"":""KT WiFi"",""r"":-49,""f"":2412},{""b"":""36:78:c2:00:08:81"",""s"":""KT WiFi "",""r"":-49,""f"":2412},{""b"":""02:06:ac:80:2a:67"",""s"":""U+zone"",""r"":-50,""f"":5745},{""b"":""00:09:b4:74:41:44"",""s"":""T wifi zone"",""r"":-51,""f"":5180},{""b"":""36:78:c2:00:08:80"",""s"":""KT WiFi "",""r"":-51,""f"":5640},{""b"":""30:78:c2:00:08:80"",""s"":""KT WiFi"",""r"":-51,""f"":5640},{""b"":""22:17:b2:0b:47:c4"",""s"":""T wifi zone"",""r"":-51,""f"":5200},{""b"":""32:06:ac:80:2a:67"",""s"":""Public WiFi Secure"",""r"":-52,""f"":5745},{""b"":""12:06:ac:80:2a:67"",""s"":""FREE_U+zone"",""r"":-55,""f"":5745},{""b"":""22:06:ac:80:2a:67"",""s"":""Public WiFi Free"",""r"":-55,""f"":5745},{""b"":""0a:09:b4:74:41:34"",""s"":""T Free WiFi Zone"",""r"":-61,""f"":5180},{""b"":""22:06:ac:80:2a:5f"",""s"":""Public WiFi Free"",""r"":-67,""f"":5560},{""b"":""0a:29:d5:58:bd:80"",""s"":""metro_afc_5g"",""r"":-67,""f"":5805},{""b"":""06:09:b4:74:3b:7c"",""s"":""T wifi zone_secure"",""r"":-68,""f"":5540}]","[{""type"":""LTE"",""pci"":73,""earfcn"":2600,""tac"":null,""rsrp"":-67,""rsrq"":-14,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":1,""earfcn"":100,""tac"":null,""rsrp"":-77,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""pci"":236,""earfcn"":100,""tac"":null,""rsrp"":-77,""rsrq"":-17,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""pci"":236,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-17,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":73,""earfcn"":3050,""tac"":null,""rsrp"":-78,""rsrq"":-14,""rssi"":-55,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":1,""earfcn"":2600,""tac"":null,""rsrp"":-79,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":236,""earfcn"":3050,""tac"":null,""rsrp"":-82,""rsrq"":-18,""rssi"":-55,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":1,""earfcn"":3050,""tac"":null,""rsrp"":-84,""rsrq"":-19,""rssi"":-53,""snr"":null,""ta"":0,""level"":4,""bands"":""7""}]",,,none,,,
1789458731107,2026-09-15 16:52:11,unknown,37.5402449,127.0697957,38.82,1.0185397,126.01613,55.39999771118164,fused,6,LTE,NR_NSA,5G,True,False,True,False,False,52550160,236,100,1,8282,450,6,-63,-13,-51,9.0,4,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,False,6,0,6,-60.0,236.0,2600.0,1.0185397,False,False,periodic,0,1,0.0,0.0,27,,,,"[{""type"":""LTE"",""pci"":236,""earfcn"":2600,""tac"":null,""rsrp"":-60,""rsrq"":-12,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":236,""earfcn"":3050,""tac"":null,""rsrp"":-62,""rsrq"":-13,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":73,""earfcn"":100,""tac"":null,""rsrp"":-68,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""pci"":73,""earfcn"":3050,""tac"":null,""rsrp"":-69,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":1,""earfcn"":2600,""tac"":null,""rsrp"":-70,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":73,""earfcn"":2600,""tac"":null,""rsrp"":-76,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""}]",1012.3158,58.0,,49,3,,,,"[{""b"":""40:27:0b:02:ab:dc"",""s"":""U+zone"",""r"":-46,""f"":5805},{""b"":""30:78:c2:00:08:81"",""s"":""KT WiFi"",""r"":-49,""f"":2412},{""b"":""36:78:c2:00:08:81"",""s"":""KT WiFi "",""r"":-49,""f"":2412},{""b"":""02:06:ac:80:2a:67"",""s"":""U+zone"",""r"":-50,""f"":5745},{""b"":""00:09:b4:74:41:44"",""s"":""T wifi zone"",""r"":-51,""f"":5180},{""b"":""36:78:c2:00:08:80"",""s"":""KT WiFi "",""r"":-51,""f"":5640},{""b"":""30:78:c2:00:08:80"",""s"":""KT WiFi"",""r"":-51,""f"":5640},{""b"":""22:17:b2:0b:47:c4"",""s"":""T wifi zone"",""r"":-51,""f"":5200},{""b"":""32:06:ac:80:2a:67"",""s"":""Public WiFi Secure"",""r"":-52,""f"":5745},{""b"":""12:06:ac:80:2a:67"",""s"":""FREE_U+zone"",""r"":-55,""f"":5745},{""b"":""22:06:ac:80:2a:67"",""s"":""Public WiFi Free"",""r"":-55,""f"":5745},{""b"":""0a:09:b4:74:41:34"",""s"":""T Free WiFi Zone"",""r"":-61,""f"":5180},{""b"":""22:06:ac:80:2a:5f"",""s"":""Public WiFi Free"",""r"":-67,""f"":5560},{""b"":""0a:29:d5:58:bd:80"",""s"":""metro_afc_5g"",""r"":-67,""f"":5805},{""b"":""06:09:b4:74:3b:7c"",""s"":""T wifi zone_secure"",""r"":-68,""f"":5540}]",,,,none,,,
1789458736115,2026-09-15 16:52:16,unknown,37.5407393,127.0683467,25.128,21.32,292.0,55.5,fused,0,LTE,NR_NSA,5G,True,False,True,False,False,52550160,236,100,1,8282,450,6,-63,-13,-51,9.0,4,0,,,,422346,5771,3.3788,0.0462,422326,5751,3.3786,0.046,False,6,0,6,-60.0,236.0,2600.0,21.32,False,False,periodic,5,1,0.0,0.0,5040,,,,"[{""type"":""LTE"",""pci"":236,""earfcn"":2600,""tac"":null,""rsrp"":-60,""rsrq"":-12,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":236,""earfcn"":3050,""tac"":null,""rsrp"":-62,""rsrq"":-13,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":73,""earfcn"":100,""tac"":null,""rsrp"":-68,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""pci"":73,""earfcn"":3050,""tac"":null,""rsrp"":-69,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":1,""earfcn"":2600,""tac"":null,""rsrp"":-70,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":73,""earfcn"":2600,""tac"":null,""rsrp"":-76,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""}]",1012.2973,63.0,18.813,49,8,,,,"[{""b"":""40:27:0b:02:ab:dc"",""s"":""U+zone"",""r"":-46,""f"":5805},{""b"":""30:78:c2:00:08:81"",""s"":""KT WiFi"",""r"":-49,""f"":2412},{""b"":""36:78:c2:00:08:81"",""s"":""KT WiFi "",""r"":-49,""f"":2412},{""b"":""02:06:ac:80:2a:67"",""s"":""U+zone"",""r"":-50,""f"":5745},{""b"":""00:09:b4:74:41:44"",""s"":""T wifi zone"",""r"":-51,""f"":5180},{""b"":""36:78:c2:00:08:80"",""s"":""KT WiFi "",""r"":-51,""f"":5640},{""b"":""30:78:c2:00:08:80"",""s"":""KT WiFi"",""r"":-51,""f"":5640},{""b"":""22:17:b2:0b:47:c4"",""s"":""T wifi zone"",""r"":-51,""f"":5200},{""b"":""32:06:ac:80:2a:67"",""s"":""Public WiFi Secure"",""r"":-52,""f"":5745},{""b"":""12:06:ac:80:2a:67"",""s"":""FREE_U+zone"",""r"":-55,""f"":5745},{""b"":""22:06:ac:80:2a:67"",""s"":""Public WiFi Free"",""r"":-55,""f"":5745},{""b"":""0a:09:b4:74:41:34"",""s"":""T Free WiFi Zone"",""r"":-61,""f"":5180},{""b"":""22:06:ac:80:2a:5f"",""s"":""Public WiFi Free"",""r"":-67,""f"":5560},{""b"":""0a:29:d5:58:bd:80"",""s"":""metro_afc_5g"",""r"":-67,""f"":5805},{""b"":""06:09:b4:74:3b:7c"",""s"":""T wifi zone_secure"",""r"":-68,""f"":5540}]",,,,none,,,
1789458737597,2026-09-15 16:52:17,unknown,37.5407393,127.0683467,25.128,21.32,292.0,55.5,fused,1,LTE,NR_NSA,5G,True,False,True,False,False,52549898,0,2600,5,8282,450,6,-58,-11,-51,1.0,4,0,,,,75,145,0.0006,0.0012,75,145,0.0006,0.0012,False,1,0,1,-68.0,236.0,2600.0,21.32,True,False,handover,0,2,,,4,52550160.0,-63.0,-13.0,"[{""type"":""LTE"",""pci"":236,""earfcn"":2600,""tac"":null,""rsrp"":-68,""rsrq"":-19,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""}]",1012.2852,103.0,,49,9,,,,"[{""b"":""40:27:0b:02:ab:dc"",""s"":""U+zone"",""r"":-46,""f"":5805},{""b"":""30:78:c2:00:08:81"",""s"":""KT WiFi"",""r"":-49,""f"":2412},{""b"":""36:78:c2:00:08:81"",""s"":""KT WiFi "",""r"":-49,""f"":2412},{""b"":""02:06:ac:80:2a:67"",""s"":""U+zone"",""r"":-50,""f"":5745},{""b"":""00:09:b4:74:41:44"",""s"":""T wifi zone"",""r"":-51,""f"":5180},{""b"":""36:78:c2:00:08:80"",""s"":""KT WiFi "",""r"":-51,""f"":5640},{""b"":""30:78:c2:00:08:80"",""s"":""KT WiFi"",""r"":-51,""f"":5640},{""b"":""22:17:b2:0b:47:c4"",""s"":""T wifi zone"",""r"":-51,""f"":5200},{""b"":""32:06:ac:80:2a:67"",""s"":""Public WiFi Secure"",""r"":-52,""f"":5745},{""b"":""12:06:ac:80:2a:67"",""s"":""FREE_U+zone"",""r"":-55,""f"":5745},{""b"":""22:06:ac:80:2a:67"",""s"":""Public WiFi Free"",""r"":-55,""f"":5745},{""b"":""0a:09:b4:74:41:34"",""s"":""T Free WiFi Zone"",""r"":-61,""f"":5180},{""b"":""22:06:ac:80:2a:5f"",""s"":""Public WiFi Free"",""r"":-67,""f"":5560},{""b"":""0a:29:d5:58:bd:80"",""s"":""metro_afc_5g"",""r"":-67,""f"":5805},{""b"":""06:09:b4:74:3b:7c"",""s"":""T wifi zone_secure"",""r"":-68,""f"":5540}]","[{""type"":""LTE"",""pci"":236,""earfcn"":2600,""tac"":null,""rsrp"":-60,""rsrq"":-12,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":236,""earfcn"":3050,""tac"":null,""rsrp"":-62,""rsrq"":-13,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":73,""earfcn"":100,""tac"":null,""rsrp"":-68,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""pci"":73,""earfcn"":3050,""tac"":null,""rsrp"":-69,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":1,""earfcn"":2600,""tac"":null,""rsrp"":-70,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":73,""earfcn"":2600,""tac"":null,""rsrp"":-76,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""}]",,,none,,,
1789458738801,2026-09-15 16:52:18,unknown,37.5411517,127.067474,20.103,15.68,292.0,55.5,fused,0,LTE,NR_NSA,5G,True,False,True,False,False,52549904,0,100,1,8282,450,6,-74,-15,-51,1.0,4,0,,,,83,83,0.0007,0.0007,0,0,0.0,0.0,False,11,0,11,-69.0,0.0,2600.0,15.68,True,False,handover,0,3,,,5,52549898.0,-58.0,-11.0,"[{""type"":""LTE"",""pci"":0,""earfcn"":2600,""tac"":null,""rsrp"":-69,""rsrq"":-11,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":236,""earfcn"":3050,""tac"":null,""rsrp"":-72,""rsrq"":-17,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":0,""earfcn"":3050,""tac"":null,""rsrp"":-75,""rsrq"":-12,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":10,""earfcn"":2600,""tac"":null,""rsrp"":-76,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":156,""earfcn"":2600,""tac"":null,""rsrp"":-76,""rsrq"":-16,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":10,""earfcn"":100,""tac"":null,""rsrp"":-77,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""pci"":156,""earfcn"":100,""tac"":null,""rsrp"":-78,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""1""},{""type"":""LTE"",""pci"":401,""earfcn"":2600,""tac"":null,""rsrp"":-78,""rsrq"":-18,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":10,""earfcn"":3050,""tac"":null,""rsrp"":-78,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""7""},{""type"":""LTE"",""pci"":236,""earfcn"":2600,""tac"":null,""rsrp"":-80,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""},{""type"":""LTE"",""pci"":156,""earfcn"":3050,""tac"":null,""rsrp"":-81,""rsrq"":-20,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""7""}]",1012.28204,103.0,,49,11,,,,"[{""b"":""40:27:0b:02:ab:dc"",""s"":""U+zone"",""r"":-46,""f"":5805},{""b"":""30:78:c2:00:08:81"",""s"":""KT WiFi"",""r"":-49,""f"":2412},{""b"":""36:78:c2:00:08:81"",""s"":""KT WiFi "",""r"":-49,""f"":2412},{""b"":""02:06:ac:80:2a:67"",""s"":""U+zone"",""r"":-50,""f"":5745},{""b"":""00:09:b4:74:41:44"",""s"":""T wifi zone"",""r"":-51,""f"":5180},{""b"":""36:78:c2:00:08:80"",""s"":""KT WiFi "",""r"":-51,""f"":5640},{""b"":""30:78:c2:00:08:80"",""s"":""KT WiFi"",""r"":-51,""f"":5640},{""b"":""22:17:b2:0b:47:c4"",""s"":""T wifi zone"",""r"":-51,""f"":5200},{""b"":""32:06:ac:80:2a:67"",""s"":""Public WiFi Secure"",""r"":-52,""f"":5745},{""b"":""12:06:ac:80:2a:67"",""s"":""FREE_U+zone"",""r"":-55,""f"":5745},{""b"":""22:06:ac:80:2a:67"",""s"":""Public WiFi Free"",""r"":-55,""f"":5745},{""b"":""0a:09:b4:74:41:34"",""s"":""T Free WiFi Zone"",""r"":-61,""f"":5180},{""b"":""22:06:ac:80:2a:5f"",""s"":""Public WiFi Free"",""r"":-67,""f"":5560},{""b"":""0a:29:d5:58:bd:80"",""s"":""metro_afc_5g"",""r"":-67,""f"":5805},{""b"":""06:09:b4:74:3b:7c"",""s"":""T wifi zone_secure"",""r"":-68,""f"":5540}]","[{""type"":""LTE"",""pci"":236,""earfcn"":2600,""tac"":null,""rsrp"":-68,""rsrq"":-19,""rssi"":-51,""snr"":null,""ta"":0,""level"":4,""bands"":""5""}]",37.5411517,127.067474,gps,,,0.0
